	tweet_id	user_id	text	label
1825	806784195758411776	173725919	@aajtak saalo kutto abhi abhi Jaipur ke 10 km ke area me ghoom kr aaya Hu 16 Atm 16 Atm me se 11 to band h aur 5 me note nhi...	0
167	806789503935389696	1580455592	@conserBAEtive ikaw pa ba? 😭	0
2649	806811999162101760	8208672	@dhothersall @ArgyllAtheist @KennyFarq so the Scotland would be made irrelevant and your position on this is also irrelevant	0
1047	806913244476542976	754545751	@raniapsa kesenggol bokjoo langsung terbang kali	0
1805	806937384893882368	166993983	Lord! Please surround me with good vibes ✨	0
1139	806938940288761856	195383427	@PennyRed The alt right is going to start sending you stuffed toys now.	0
1413	806956908452204544	577179476	@yehexun ((((nie żebym od razu jechała sc)))))	0
400	806993393322573824	75485100	#meetwomen #free #sexdating NO LIMIT VISit special ((( 100 )))… https://t.co/6RvfX3eeLB https://t.co/P6XgcZ7R8v https://t.co/mDkk8Rf32h #sex	0
2266	807019328142835712	365848193	here's a reminder that unless a cosplayer asks for advice/critiques please don't just tell us things we should fix. we didn't ask. go away.	0
55	807051929352343552	150923186	#DumpStarWars is a good start, but dumping all of (((Hollywood))) would be better	1
2330	807071592119468032	414826904	Alternative Right: PUNCHING (((RIGHT))): WRANGLING WITH ANGLIN https://t.co/erfzomTMay	1
818	807072622894845952	216894455	@ilovenuiharime (((royalties))) inbound	0
81	807183860270333952	1334328830	@KarmaSatan @BallOmbre @JuliusCRNG @HugoBaratheon faudrait pas abuser quand même	0
2047	807185318377947136	271380614	He told me he carefully chose it because he knew that's what I needed so I won't be uncomfortable (and edgy) anymore until I got home.	0
1888	807202985080193024	2148511336	We are concerned about party affiliated militant groups. We've talked w/ the parties who expressed their worry. - Amb Carson #GhanaDecides …	0
1245	807204630216065024	483528783	((((boleh bolo-bolo))) bener nih kata Radit, cewek itu kalo cantik kebanyakan gilaaa :))) Peace @debbypermata https://t.co/qtwnjR4idS	0
782	807209600525090816	46347399	@rbennymurdhani belum liat 😯	0
347	807224867498008576	246176887	Maaciw😘😘😘 ((((UBIN MUSHOLLAH)))) yadeh boleh🕌 https://t.co/Va4YgELbNo	0
2433	807271858680827904	728385463317368834	(((blasting Fluffhead in the show office)))	0
177	807311314305433600	16076529	@TheBeatnikBill Oh, so you're a hater. Got it. {{-_-}} @AriellaOceana	0
1781	807314576307929088	16076529	@TheBeatnikBill If you believe the white media, sure. But I still haven't seen YOURS. {{-_-}}	0
630	807326214092423168	3344733874	(((they)))	1
563	807329114067795968	1334328830	@FriendlyPootis ((((je me demande encore c'est quoi le truc noir entre mes jambres quand même)))) ((ça devait être un élément du décor))	0
2590	807341813665329152	728385463317368834	@wxbrad @rtphokie fair didn't know. I agree with you. Especially with the 3 very different topographical areas covered by CLT DMA.	0
2554	807367102856359936	2455691343	(((SPOOKY))) https://t.co/5yJL7g3hNI	0
1290	807367699768770560	2962715181	@zatapatique (((georges danton)))	0
200	807408325742788608	483429828	Government clerks are required 2 follow current law treat the public with equality and respect regardless of personal beliefs or be gone!	0
2315	807416748353916928	4121123832	#SerbaDagdut #NowPlaying Gak Bisa Joget -@NuriMelani @ishana_musik Bersama Anc|@Joko_Sulistiyo1 MD|@Putra_Archadea #BiangnyaMusikTerkini	0
1016	807446232083951616	4615975653	me in (((1994))) vs me at the end of (((2016))) https://t.co/ZrPQ0Mj6cc	0
202	807483796035633152	483429828	We are lucky so many good guys running around US shooting others, themselves and negligently firing and leaving guns for toddlers!	0
500	807511169900617728	2875882289	@NotGamesIGuess @Camillaesque @destroyfrog @vaporwavegoth smh disloyal	0
2191	807530875697016832	365848193	"@AgentPluto ""we have suffered enough"" they absolutely have Stop Hurtinv Them (((ur art is so good tho I love amalcullen)))"	0
478	807535013474336768	143686050	"📍 TGIFridays!!!! 

(((ramdam na ang 13th month pay ng parents)))"	0
874	807550721537228800	418984743	"#SaturdaySong 
#NoLie @duttypaul @dualipa ((((LoudToStartTheWeekend)))) https://t.co/kdeRkH6GfM"	0
1677	807639997075640320	1252613826	ok please resume kicking my ass into space	0
2402	807656169653276672	4866932507	@eijunns se me ha caído el puto alma	0
108	807669959577006080	1403156863	@louisebaxandall happy birthday u !! See u v shortly angel xxxx	0
2010	807676278417592320	2532242793	EVERYONE WHO RT THIS IS 100% #TEAMFOLLOWBACK !! FOLLOW WHO RT &amp; #GAINFOLLOWERS !! #SOUGOFOLLOW #TFB December 10, 2016 at 09:00PM	0
192	807738173837033472	330195429	"..........(((((((( . @illuminati_00 . ))))))))

----------------------- Beirut

----------------&gt; @Leyla_Hayhek
.
https://t.co/6UXxNAnNrZ"	0
1340	807742085516304384	557931634	@liquidmallory (((((((oy vey)))))))	0
1690	807772226128748544	131503062	@qitmr @et_tjah kelon paralel aja, hambatan ohm-nya lebih rendah 😄	0
1013	807812256910245888	728385463317368834	ALDOTCOM: DID ALABAMA WIN ANOTHER NATIONAL TITLE BY BEING ON SNL? YOU'LL NEVER BELIEVE WHAT HAPPENED	0
174	807877254340575232	2728766298	@RJKonrad @Dwalingen 'Winnaars' WOII: (((grootbanken + 'socialisten')))&gt;&gt; #EU. Populisme=wat goed is voor het volk. Fascisme=samen 1. https://t.co/Te4BclRbiF	1
189	807901492934045696	2851818728	#StuffMyStockingWith Zyklon B. I have some (((pests))) to deal with.	1
304	807929531608596480	223482081	@fifi_j Thanks Fi x	0
20	807957740740050944	69628745	Gotten your tickets for #Olic3 yet? #DontDull it promises to be (((🔥HOT🔥))). Tickets on @nairabox https://t.co/3DPD2H0oJ4 #15daysToOLIC3 https://t.co/eMFGG1gx2Z	0
1128	807986703449391104	14205300	@KDJFoxNH @darren_dazmav Muh war crimes!	0
951	807997651417374720	2676263172	namimiss ko talaga yung mga fam ko… onggis, oreo, utaught, exo-l(ibog) (((putangina nakakatawa oo alam ko))), yadong, kyuties. hays. 😞	0
799	808016712599601152	15409974	RT @SharlaInJapan: When he picks you up and drives you across town to catch a Pokémon he found (((o(*ﾟ▽ﾟ*)o)))♡ https://t.co/81PrnacvXv	0
437	808041943905239040	3191320373	"RT @WhitePilled: Congrats to Identity Evropa for making the front page of the (((New York Times))).
Well done. You made it fam. https://t.c…"	1
1289	808042321384263680	2962715181	@soft_btw (((the left)))	0
351	808081527250841600	2345788662	@4f52de8ce59b4fc @Cj4Trump @Gender_Crusader @AndyKirn nahh. I leave that to you crack head pedophiles on the left.   Fetch me some pizza	0
1121	808099392368484352	96906330	@AlaLobsters that's weird :( i'm completely out of troubleshooting steps then!	0
1129	808113708505382912	150923186	@Europa1492 I disavow!	0
1952	808122470368706560	235650478	Okay but like....... I would listen to Regina spektor and Ben folds sing a cookbook..........	0
1262	808144399414726656	704641191594369024	@DrJillStein @realDonaldTrump but you profited handsomely from this election (recount). #corrupt	0
1015	808160396100194304	728385463317368834	@samuelharden but West Tampa Sandwich Shop tho	0
2647	808161678462427136	80266265	Welcome to the #djsbubreakfast . @RealPennyPenny kicks us off with his Triple Play.	0
2642	808163942396755968	801239726	@maobaby the story writing was so bad and setsuna has 0 character development but the fights were so beautifully animated and ost was 👌	0
193	808206394788704256	330195429	".... Kate, Blondes R Us @Blonds_R_US

.........((((((((( @illuminati_00 )))))))))

--------------------&gt; France
.
https://t.co/4Fm3QgISli"	0
1909	808223384354127872	1139831502	@_Mwrites_ (((hugs))) it's not easy to rest, especially at this time of year.	0
486	808239819931324416	723363935332622336	"@kimddyeon (((((twin)))))

Mina-nya kebanting, abis Doyeon cantik banget ㅠㅠㅠㅠ"	0
168	808303840420241408	1580455592	Omg Baechy 😂	0
1012	808362804038221824	727986600618168321	@sobisuga SOMEONE POSTED IT ON TL AND I FREAKED OUT I DIDN'T THINL THERE WOULD BR A CATWALK AND AHH	0
1298	808395512206462976	803828059	@Sufferpoop 2017**	0
287	808398282774945792	1385644158	"@WalshFreedom (((Rusians)))

""We, the jewish people, control america, and the Americans know it"" (A. Sharon, oct. 03, 2001)"	1
631	808428965702537216	3344733874	picked up my suit and engaged in casual racism with a (((friend))) so i'm good now	1
123	808489142522769408	153105742	(((Pemecah ombak))) https://t.co/FxM8c2VNI7	0
91	808497312532234240	1366490113	@_noahczerny_ start and being given zero alternative options is ridiculous and unacceptable and it still makes me furious.	0
2402	808541187787333632	15489552	@Enjenovix (((Jojo's))) Bizarre Adventure	0
501	808618003952766976	2532242793	".............. There was No Big Bang,

....... ((((((((( . @illuminati_00 . )))))))))
.
https://t.co/c2tzpsjZ5u"	0
86	808663398250639362	1954309514	RT @ThaRightStuff: Anti-Russian sentiment is basically an (((elite))) Washington insider consensus. It has no resonance with the people.	1
2372	808668830633525248	577179476	@damnyouhoney spoczko, tzn w niektórych momentach się gubiłam kto jest kim, ale podobało mi się (((no i tacy on point aktorzy ;-;)))	0
1600	808738253931245568	3078962542	"RT @MendesDallasBae: Luke are you high?

""No it's hey!""

(((Please share this❤ I really want him zo see this tweet😅❤))) @Luke5SOS #5SOS htt…"	0
204	808772029121970176	1679355704	@Luke101995 delberts laptop is near you?? does this mean you two are in the same place at the same time?? does this mean MORE GAY MEMES YES	0
2329	808789142029135872	414826904	RT @AtlanticCent: When too busy to read enough coverage on #PresidentTrump's cabinet picks to form opinion drop by (((The Forward))) https:…	1
1198	808792835306782720	3411032483	This account as of now is NOT related to National Action. You CANNOT kill an idea whose time has come. They have not won, they will not win!	0
1820	808836508727775232	1723135512	@_abdala43 di rocha memo	0
2385	808851237667885056	2790069840	@CharlesLamadrid @JBurtonXP @AnnCoulter (((Nobel Prize)))	1
1423	808851264385622016	2790069840	RT @BomptonBrotha88: @CharlesLamadrid @JBurtonXP @AnnCoulter (((Nobel Prize)))	1
1149	808938039422713856	3430154079	"4 месяца со сплитсом еее
Люблю тебя (:)
Просто знай, что ты очень кульный, прекрасный и красивый
(((((((вибрации добра))))))
❤ https://t.co/TD35FBSvdd"	0
1496	808970923319627776	2411790661	". Rossy Low @RossyLow_00

((((((((( . @illuminati_00 . )))))))))

---------------- ダラス
. https://t.co/GVkCTa7vnF"	0
634	808984342441533440	2809141041	"@Merry____Xmas -----------&gt; merry Christmas from

...........((((((((( @illuminati_00 )))))))))
.
https://t.co/fm6P0o7pAx"	0
587	809038707038765056	1108344044	"((((Horns))))
@Iceprincezamani @BlueRoomHat
Fri16Dec
Book a sit:0765509030
Its going to be a sold out show  https://t.co/3eGVMKoBNi"	0
2083	809075851383844864	61388496	RT @mSaidHudaini: ((((cerdas)))) https://t.co/M9XdISKZ67	0
487	809155625393524736	2831586907	@BasedDrWorm Shrek... doesn't care about black people.	0
561	809155979183063040	3124111163	@bettinapizer we had loads of empty beds but my opposite Sr discharged her anyway! Wonder what would have been said if it were her Mum!	0
2597	809181563208531968	733415053987328000	@naughtywriter2 Yep!! So I'm gonna keep on smilin'.....!!! 💋💋	0
190	809227113811230720	164626478	i gotta feed the cats and go to the dentist but i wanna marvel at lovelyz's beauties some more 😩	0
285	809307271658344448	2148511336	#GHCE Like a flood His mercy rains. #GodisNOTDead #GodIsResponsible	0
378	809398585041113088	242039893	@ed0rable omg	0
1160	809402556883628032	333238347	"Retweeted (((Ron Kampeas))) (@kampeas):

Obama closed Hanukkah reception with ""we look forward to working with... https://t.co/WX1iTaK7QX"	1
2082	809403332234088448	61388496	(((KAKAK))) https://t.co/9kXibFoc8D	0
1062	809429999048687616	1205532768	")))) RT/LIKE ((((

#ganaconluisito😋Follow"	0
950	809441045599711232	16606038	"RT @truckerbooman: (((( #WONDER ))))) why OBAMA is adamant about 
TAKING UR GUN !!! 
Don't bring a knife to a gun fight Rule 
 https://t.co…"	0
1535	809499859720007680	31538064	@nedinachristina awesome Nadine, (((hugs)))	0
760	809563703901294592	268159953	"(((( WINTER BREAK))))
ATL COLLEGE REUNION

THIS FRIDAY AT #MansionElan

EVERYONE FREE ALL NIGHT
w/ ANY COLLEGE ID! https://t.co/F5pCCdLMWF"	0
761	809567975464308736	268159953	"(((( WINTER BREAK))))
ATL COLLEGE REUNION

TOMORROW AT #MansionElan

EVERYONE FREE ALL NIGHT
w/ ANY COLLEGE ID! https://t.co/F5pCCduby5 17"	0
1594	809581630872383488	754545751	need to rt this but that (((my husband)))  🙃 https://t.co/5J3DtF5nNr	0
638	809617724766879744	33612335	#ff @rubygyang @The_News_DIVA @Syl247net @ghadumtz @danieldabali @MrjangPamm @Syl247net @chuwang_anna @ubuaradorothy @hadizajinta	0
1660	809633374746726400	39947096	@d_espoir i cant shut up about this omg i only want the better for them BUT SRSLY I HATE THAT DAN DUDE (((plus j*mil)))	0
681	809638989267431424	3680214137	@GayPatriot Hmmm. Not a terrible blow-up gilf doll. I give it half a chubb.	0
1066	809642837537148928	801239726	@newtypehime ya i hate doing lineart and the only time i do it is for keychains but here it is	0
398	809656567486259200	96906330	"RT @dibleton: dog furries seeing another dog furry: eh

birds seeing another bird furry: A FUCKING!!! A FUCKI A BIRD!! BIRD (((VVRRRRRR)))…"	0
1063	809701953005649920	1205532768	"if you have my  notifications on for gain tweets ,dms &amp; free follows

)))) RT/LIKE (((("	0
1975	809709442035892224	242039893	Dont get it twisted, i dont have a problem with him or people who can do accents for fun. Im just trying to parallel the situation	0
62	809729867973611520	1205532768	fave  for 凛 💖follow back	0
1009	809769003212148736	1287783073	"-----------------&gt; We ,,, ARe

......((((((((( . @illuminati_00 . )))))))))

----------------- Pussy Police
.
https://t.co/bMV14SVNNZ"	0
912	809772530655313920	583548279	@incandescentia aku lupa namanya :( iyaa aku juga kan berawal dari iseng nyoba jadinya tau 'oh ini enak' 'oh ini baunya aneh' WAHAHA	0
1300	809783395966402560	3247832175	@TheRealYodaIAm (((HUGS HUGS))) Yoda! I hope things get better for you soon! Miss ya!!	0
535	809835496423628800	76471537	"(((( WINTER BREAK))))
ATL COLLEGE REUNION

#MansionElanTonight

EVERYONE FREE ALL NIGHT
w/ ANY COLLEGE ID! https://t.co/VKy8B0VZvR 2"	0
536	809850586749227008	76471537	"(((( WINTER BREAK))))
ATL COLLEGE REUNION

#MansionElanTonight

EVERYONE FREE ALL NIGHT
w/ ANY COLLEGE ID! https://t.co/VKy8B0VZvR 3"	0
494	809857375838552064	3249851452	Have you heard ‘DJ ERA FT SYNESTHETIC (((TOP GUNNER)))’ by @S3nsationMusic on #SoundCloud? #np https://t.co/MLjpS8ToPQ	0
1079	809888460198662144	2501594454	"@Church_of_Pussy the man with Over 30,00 Hot Bitches ,

((((((((( . @illuminati_00 . )))))))))

https://t.co/1QxVotv210"	0
1260	809895589056020480	82873809	"Retweeted (((DeanObeidallah))) (@Deanofcomedy):

With FBI and CIA now publicly saying Russia helped Trump win we... https://t.co/mgQyIMq6Sz"	0
208	809916530502864896	3054264567	RT @ObamaMalik: ((((((((((CNN))))))))))	1
554	809917088131321856	294965479	"Retweeted (((T W))) (@timgw37):

RickRWellsEarnest Warns Congress Against Blowing Up Iran Nuke Deal... https://t.co/4W95oTwCsO"	1
941	809935785566695424	61388496	@makIqal babarayaan tea geningan	0
